epoch,iteration,equivar_loss_term_1,equivar_loss_term_2,equivar_loss_term_3,equivar_loss_term_4,equivar_sanity_check,standard_val_loss,loss_diff,grad_norm_equiv,grad_norm_pred,grad_norm_ratio
37,2736,0.00039612152613699436,0.0003740563988685608,2.2188020011526532e-05,0.05601174756884575,0.00039624443161301315,0.0003622263902798295,3.389513585716486e-05,0.0,9.99999993922529e-09,0.0
38,2808,0.0003917032154276967,0.00037230714224278927,1.9300790881970897e-05,0.04927275702357292,0.00039160792948678136,0.00033909737248905003,5.2605842938646674e-05,0.0,9.99999993922529e-09,0.0
39,2880,0.00038798697642050683,0.00036861380795016885,1.9306648027850315e-05,0.04975978657603264,0.00038792044506408274,0.0003468549402896315,4.113203613087535e-05,0.0,9.99999993922529e-09,0.0
11,864,0.0016052636783570051,0.0008007713477127254,0.0008073205244727433,0.5029177069664001,0.0016080918721854687,0.004337382968515158,0.0027321192901581526,0.0,9.99999993922529e-09,0.0
40,2952,0.00038480054354295135,0.00036446572630666196,2.0669207515311427e-05,0.05371268466114998,0.0003851349465548992,0.00032606814056634903,5.8732402976602316e-05,0.0,9.99999993922529e-09,0.0
41,3024,0.0003837738768197596,0.0003638404596131295,2.020008469116874e-05,0.05263400822877884,0.00038404055521823466,0.0003303944831714034,5.33793936483562e-05,0.0,9.99999993922529e-09,0.0
42,3096,0.0003821646678261459,0.0003629311977420002,1.9057868485106155e-05,0.04986690357327461,0.00038198905531316996,0.00031590129947289824,6.626336835324764e-05,0.0,9.99999993922529e-09,0.0
43,3168,0.0003792048373725265,0.0003613860462792218,1.7952925190911628e-05,0.04734235629439354,0.0003793389769271016,0.00031660147942602634,6.260335794650018e-05,0.0,9.99999993922529e-09,0.0
12,936,0.0014166806358844042,0.0006549241952598095,0.0007617364171892405,0.5376871824264526,0.00141666061244905,0.003618328832089901,0.002201648196205497,0.0,9.99999993922529e-09,0.0
44,3240,0.00037773139774799347,0.0003611333668231964,1.6693820725777186e-05,0.044193778187036514,0.0003778271784540266,0.0003127778763882816,6.495352135971189e-05,0.0,9.99999993922529e-09,0.0
45,3312,0.0003772241179831326,0.0003639786154963076,1.3136739653418772e-05,0.034823834896087646,0.0003771153569687158,0.00031440553721040487,6.281858077272773e-05,0.0,9.99999993922529e-09,0.0
46,3384,0.00037700191023759544,0.00036335637560114264,1.366250762657728e-05,0.03623892739415169,0.0003770188777707517,0.00029543443815782666,8.156747207976878e-05,0.0,9.99999993922529e-09,0.0
13,1008,0.001213363604620099,0.0006883172318339348,0.00052583625074476,0.43336713314056396,0.0012141534825786948,0.0030656205490231514,0.0018522569444030523,0.0,9.99999993922529e-09,0.0
47,3456,0.00037545355735346675,0.0003604377852752805,1.4835174624749925e-05,0.03951162099838257,0.0003752729680854827,0.000317770813126117,5.768274422734976e-05,0.0,9.99999993922529e-09,0.0
48,3528,0.00037386376061476767,0.0003624650707934052,1.1585860193008557e-05,0.030988695099949837,0.0003740509273484349,0.0003033350221812725,7.052873843349516e-05,0.0,9.99999993922529e-09,0.0
49,3600,0.0003721712273545563,0.0003581774653866887,1.4380071661435068e-05,0.03863728418946266,0.000372557551600039,0.00029385785455815494,7.831337279640138e-05,0.0,9.99999993922529e-09,0.0
50,3672,0.0003724542912095785,0.00036094716051593423,1.1568602531042416e-05,0.03105962835252285,0.00037251575849950314,0.00030825677094981074,6.419752025976777e-05,0.0,9.99999993922529e-09,0.0
14,1080,0.0010214291978627443,0.0005585256149061024,0.00046470065717585385,0.45494696497917175,0.0010232263011857867,0.002663736930117011,0.0016423077322542667,0.0,9.99999993922529e-09,0.0
51,3744,0.00037163071101531386,0.0003588659455999732,1.2825172234443016e-05,0.03450959920883179,0.00037169113056734204,0.00029532978078350425,7.630093023180962e-05,0.0,9.99999993922529e-09,0.0
52,3816,0.00036987310159020126,0.0003595397574827075,1.0258178008371033e-05,0.027733566239476204,0.0003697979263961315,0.00029389242990873754,7.598067168146372e-05,0.0,9.99999993922529e-09,0.0
53,3888,0.00036840810207650065,0.0003579832846298814,1.067083121597534e-05,0.02896391600370407,0.0003686541167553514,0.0002833150210790336,8.509308099746704e-05,0.0,9.99999993922529e-09,0.0
15,1152,0.0008668070659041405,0.0006595685845240951,0.00020680757006630301,0.23858271539211273,0.0008663761545903981,0.002374326577410102,0.0015075195115059614,0.0,9.99999993922529e-09,0.0
54,3960,0.0003685068222694099,0.00035687070339918137,1.16072224045638e-05,0.031497128307819366,0.00036847792216576636,0.00029395215096883476,7.455467130057514e-05,0.0,9.99999993922529e-09,0.0
55,4032,0.00037231462192721665,0.00035884653334505856,1.3336526535567828e-05,0.03581961989402771,0.0003721830726135522,0.0003064073098357767,6.590731209143996e-05,0.0,9.99999993922529e-09,0.0
56,4104,0.00036907268804498017,0.0003573765861801803,1.1509736395964865e-05,0.031184708699584007,0.0003688863362185657,0.0003011181252077222,6.795456283725798e-05,0.0,9.99999993922529e-09,0.0
16,1224,0.0007436866289936006,0.0004917155019938946,0.0002518789260648191,0.3386850357055664,0.0007435944280587137,0.0021930444054305553,0.0014493577764369547,0.0,9.99999993922529e-09,0.0
57,4176,0.0003665207768790424,0.00035755615681409836,9.008887900563423e-06,0.024578802287578583,0.0003665650438051671,0.0002872843178920448,7.92364589869976e-05,0.0,9.99999993922529e-09,0.0
58,4248,0.00036654999712482095,0.00035541667602956295,1.1129579434054904e-05,0.03036222979426384,0.00036654624273069203,0.0002966391621157527,6.991083500906825e-05,0.0,9.99999993922529e-09,0.0
59,4320,0.00036657339660450816,0.00035591659252531826,1.0756075425888412e-05,0.02934141457080841,0.0003666726697701961,0.0002950187190435827,7.155467756092548e-05,0.0,9.99999993922529e-09,0.0
60,4392,0.0003674340550787747,0.0003586438833735883,8.499372597725596e-06,0.02313106507062912,0.000367143249604851,0.0002956347889266908,7.179926615208387e-05,0.0,9.99999993922529e-09,0.0
17,1296,0.000653544906526804,0.0004751916858367622,0.00017803639639168978,0.2724123001098633,0.000653228082228452,0.0020658608991652727,0.0014123159926384687,0.0,9.99999993922529e-09,0.0
61,4464,0.00036480717244558036,0.0003546264488250017,9.848758054431528e-06,0.026996420696377754,0.00036447521415539086,0.00030001963023096323,6.478754221461713e-05,0.0,9.99999993922529e-09,0.0
62,4536,0.00036322654341347516,0.0003554128925316036,7.704320523771457e-06,0.0212102010846138,0.0003631172003224492,0.0002928854082711041,7.034113514237106e-05,0.0,9.99999993922529e-09,0.0
63,4608,0.00036330867442302406,0.0003541284240782261,8.51923232403351e-06,0.02344837412238121,0.0003626476682256907,0.00028708775062114,7.622092380188406e-05,0.0,9.99999993922529e-09,0.0
18,1368,0.0005956264794804156,0.00043994569568894804,0.0001557691430207342,0.26151713728904724,0.0005957148387096822,0.001914527267217636,0.0013189007877372205,0.0,9.99999993922529e-09,0.0
64,4680,0.00036494992673397064,0.00035702012246474624,7.231205017887987e-06,0.019813695922493935,0.0003642513183876872,0.00028672596090473235,7.82239658292383e-05,0.0,9.99999993922529e-09,0.0
65,4752,0.00036905211163684726,0.000359453319106251,9.577234777680133e-06,0.025950197130441666,0.0003690305456984788,0.00028263506828807294,8.641704334877431e-05,0.0,9.99999993922529e-09,0.0
66,4824,0.00036934419767931104,0.0003600151394493878,9.460925866733305e-06,0.025614777579903603,0.0003694760671351105,0.00028307095635682344,8.627324132248759e-05,0.0,9.99999993922529e-09,0.0
67,4896,0.00036370730958878994,0.00035476518678478897,8.947581591201015e-06,0.024600371718406677,0.0003637127811089158,0.00028229193412698805,8.141537546180189e-05,0.0,9.99999993922529e-09,0.0
19,1440,0.0005559170385822654,0.00042413652408868074,0.00013097152987029403,0.23559121787548065,0.00055510806851089,0.0016747086774557829,0.0011187916388735175,0.0,9.99999993922529e-09,0.0
68,4968,0.0003632510488387197,0.00035455398028716445,9.088322258321568e-06,0.025018706917762756,0.0003636422916315496,0.0002813347091432661,8.191633969545364e-05,0.0,9.99999993922529e-09,0.0
69,5040,0.0003612276923377067,0.00035378403845243156,7.953807653393596e-06,0.02201821096241474,0.00036173785338178277,0.00028044875944033265,8.077893289737403e-05,0.0,9.99999993922529e-09,0.0
70,5112,0.0003611946012824774,0.00035477522760629654,6.571658559550997e-06,0.018193727359175682,0.000361346872523427,0.0002723660145420581,8.882858674041927e-05,0.0,9.99999993922529e-09,0.0
20,1512,0.0005254589486867189,0.00043342565186321735,9.117700392380357e-05,0.17351548373699188,0.0005246026557870209,0.0013971826992928982,0.0008717237506061792,0.0,9.99999993922529e-09,0.0
71,5184,0.0003604860103223473,0.0003535083669703454,7.116614142432809e-06,0.019741171970963478,0.0003606249811127782,0.0002835503255482763,7.693568477407098e-05,0.0,9.99999993922529e-09,0.0
72,5256,0.0003594163281377405,0.0003542754566296935,5.345591034711106e-06,0.014872563071548939,0.00035962104448117316,0.0002831172023434192,7.62991257943213e-05,0.0,9.99999993922529e-09,0.0
73,5328,0.00035859583294950426,0.00035387201933190227,5.0715279940050095e-06,0.014142346568405628,0.00035894353641197085,0.0002705871011130512,8.800873183645308e-05,0.0,9.99999993922529e-09,0.0
74,5400,0.0003584308142308146,0.0003526901127770543,6.087137990107294e-06,0.016982266679406166,0.0003587772371247411,0.0002700519689824432,8.837884524837136e-05,0.0,9.99999993922529e-09,0.0
21,1584,0.000501830130815506,0.00040800421265885234,9.34544368647039e-05,0.18622352182865143,0.0005014586495235562,0.0011482975678518414,0.0006464674370363355,0.0,9.99999993922529e-09,0.0
75,5472,0.00035878506605513394,0.00035308755468577147,5.4983711379463784e-06,0.015324544161558151,0.00035858593764714897,0.00028093543369323015,7.784963236190379e-05,0.0,9.99999993922529e-09,0.0
76,5544,0.0003578450996428728,0.0003520112077239901,5.77192395212478e-06,0.01612921990454197,0.0003577831375878304,0.0002804779214784503,7.736717816442251e-05,0.0,9.99999993922529e-09,0.0
77,5616,0.0003580693737603724,0.00035323805059306324,4.998497388442047e-06,0.013959188014268875,0.0003582365461625159,0.00028892021509818733,6.914915866218507e-05,0.0,9.99999993922529e-09,0.0
22,1656,0.00048203900223597884,0.00041349895764142275,6.768219463992864e-05,0.14040520787239075,0.00048118113772943616,0.0009901266312226653,0.0005080876289866865,0.0,9.99999993922529e-09,0.0
78,5688,0.0003577470488380641,0.00035310754901729524,4.8299793888872955e-06,0.013500723987817764,0.0003579375334084034,0.0002793639141600579,7.838313467800617e-05,0.0,9.99999993922529e-09,0.0
79,5760,0.0003603813238441944,0.000351862923707813,9.222278094966896e-06,0.02558962255716324,0.0003610851999837905,0.0002765240496955812,8.385727414861321e-05,0.0,9.99999993922529e-09,0.0
